4.400000000000000022e-01	1.903100000000000126e-04
4.500000000000000111e-01	1.907400000000000068e-04
4.600000000000000200e-01	1.903999999999999931e-04
4.699999999999999734e-01	1.917499999999999988e-04
4.799999999999999822e-01	1.924200000000000042e-04
4.899999999999999911e-01	1.944199999999999986e-04
5.000000000000000000e-01	1.950699999999999873e-04
5.100000000000000089e-01	1.958800000000000016e-04
5.200000000000000178e-01	1.966299999999999927e-04
5.300000000000000266e-01	1.961599999999999921e-04
5.400000000000000355e-01	1.965100000000000006e-04
5.500000000000000444e-01	1.980499999999999893e-04
5.600000000000000533e-01	1.983499999999999966e-04
5.699999999999999512e-01	1.997699999999999932e-04
5.799999999999999600e-01	2.005999999999999971e-04
5.899999999999999689e-01	2.003499999999999910e-04
5.999999999999999778e-01	2.011299999999999937e-04
6.099999999999999867e-01	2.016400000000000007e-04
6.199999999999999956e-01	2.026800000000000043e-04
6.300000000000000044e-01	2.029300000000000103e-04
6.400000000000000133e-01	2.038900000000000011e-04
6.500000000000000222e-01	2.047899999999999959e-04
6.600000000000000311e-01	2.055199999999999974e-04
6.700000000000000400e-01	2.050200000000000123e-04
6.800000000000000488e-01	2.059300000000000019e-04
6.899999999999999467e-01	2.066399999999999867e-04
6.999999999999999556e-01	2.067100000000000046e-04
7.099999999999999645e-01	2.072499999999999961e-04
7.199999999999999734e-01	2.083700000000000125e-04
7.299999999999999822e-01	2.085699999999999902e-04
7.399999999999999911e-01	2.088500000000000079e-04
7.500000000000000000e-01	2.087900000000000118e-04
7.600000000000000089e-01	2.098199999999999935e-04
7.700000000000000178e-01	2.106400000000000026e-04
7.800000000000000266e-01	2.114300000000000001e-04
7.900000000000000355e-01	2.111299999999999928e-04
8.000000000000000444e-01	2.108900000000000087e-04
8.100000000000000533e-01	2.115399999999999974e-04
8.199999999999999512e-01	2.121699999999999964e-04
8.299999999999999600e-01	2.132299999999999896e-04
8.399999999999999689e-01	2.134199999999999997e-04
8.499999999999999778e-01	2.148399999999999962e-04
8.599999999999999867e-01	2.139400000000000015e-04
8.699999999999999956e-01	2.147999999999999899e-04
8.800000000000000044e-01	2.146399999999999914e-04
8.900000000000000133e-01	2.147999999999999899e-04
9.000000000000000222e-01	2.150999999999999971e-04
9.100000000000000311e-01	2.164199999999999913e-04
9.200000000000000400e-01	2.166000000000000065e-04
9.300000000000000488e-01	2.169100000000000086e-04
9.399999999999999467e-01	2.168999999999999867e-04
9.499999999999999556e-01	2.169899999999999943e-04
9.599999999999999645e-01	2.182599999999999872e-04
9.699999999999999734e-01	2.176099999999999985e-04
9.799999999999999822e-01	2.178500000000000098e-04
9.899999999999999911e-01	2.190000000000000106e-04
1.000000000000000000e+00	2.189000000000000082e-04
1.010000000000000009e+00	2.197199999999999902e-04
1.020000000000000018e+00	2.197699999999999914e-04
1.030000000000000027e+00	2.199100000000000002e-04
1.040000000000000036e+00	2.198299999999999874e-04
1.050000000000000044e+00	2.197500000000000018e-04
1.060000000000000053e+00	2.209699999999999935e-04
1.070000000000000062e+00	2.204100000000000124e-04
1.080000000000000071e+00	2.206200000000000121e-04
1.090000000000000080e+00	2.206700000000000133e-04
1.100000000000000089e+00	2.210900000000000126e-04
1.110000000000000098e+00	2.221500000000000059e-04
1.120000000000000107e+00	2.223899999999999900e-04
1.129999999999999893e+00	2.214899999999999953e-04
1.139999999999999902e+00	2.214299999999999992e-04
1.149999999999999911e+00	2.231099999999999967e-04
1.159999999999999920e+00	2.225700000000000052e-04
1.169999999999999929e+00	2.229599999999999930e-04
1.179999999999999938e+00	2.236700000000000049e-04
1.189999999999999947e+00	2.240200000000000134e-04
1.199999999999999956e+00	2.235999999999999869e-04
1.209999999999999964e+00	2.238200000000000085e-04
1.219999999999999973e+00	2.239700000000000122e-04
1.229999999999999982e+00	2.236100000000000088e-04
1.239999999999999991e+00	2.233299999999999912e-04
1.250000000000000000e+00	2.248800000000000018e-04
1.260000000000000009e+00	2.242300000000000131e-04
1.270000000000000018e+00	2.234600000000000052e-04
1.280000000000000027e+00	2.236999999999999893e-04
1.290000000000000036e+00	2.246100000000000060e-04
1.300000000000000044e+00	2.250099999999999887e-04
1.310000000000000053e+00	2.248800000000000018e-04
1.320000000000000062e+00	2.252199999999999883e-04
1.330000000000000071e+00	2.257399999999999901e-04
1.340000000000000080e+00	2.254400000000000100e-04
1.350000000000000089e+00	2.253699999999999920e-04
1.360000000000000098e+00	2.256299999999999929e-04
1.370000000000000107e+00	2.251099999999999911e-04
1.379999999999999893e+00	2.250599999999999899e-04
1.389999999999999902e+00	2.257000000000000109e-04
1.399999999999999911e+00	2.259899999999999962e-04
1.409999999999999920e+00	2.252099999999999935e-04
1.419999999999999929e+00	2.253000000000000011e-04
1.429999999999999938e+00	2.259100000000000105e-04
1.439999999999999947e+00	2.261999999999999959e-04
1.449999999999999956e+00	2.264000000000000008e-04
1.459999999999999964e+00	2.261599999999999895e-04
1.469999999999999973e+00	2.262200000000000127e-04
1.479999999999999982e+00	2.263400000000000047e-04
1.489999999999999991e+00	2.261999999999999959e-04
1.500000000000000000e+00	2.259200000000000054e-04
1.510000000000000009e+00	2.266799999999999913e-04
1.520000000000000018e+00	2.266600000000000017e-04
1.530000000000000027e+00	2.261399999999999999e-04
1.540000000000000036e+00	2.262800000000000087e-04
1.550000000000000044e+00	2.262900000000000035e-04
1.560000000000000053e+00	2.261700000000000114e-04
1.570000000000000062e+00	2.263599999999999944e-04
1.580000000000000071e+00	2.268299999999999950e-04
1.590000000000000080e+00	2.260200000000000078e-04
1.600000000000000089e+00	2.265299999999999877e-04
1.610000000000000098e+00	2.260700000000000090e-04
1.620000000000000107e+00	2.259300000000000002e-04
1.629999999999999893e+00	2.265599999999999992e-04
1.639999999999999902e+00	2.257600000000000069e-04
1.649999999999999911e+00	2.262999999999999983e-04
1.659999999999999920e+00	2.257600000000000069e-04
1.669999999999999929e+00	2.255100000000000008e-04
1.679999999999999938e+00	2.252199999999999883e-04
1.689999999999999947e+00	2.254299999999999880e-04
1.699999999999999956e+00	2.256199999999999981e-04
1.709999999999999964e+00	2.253000000000000011e-04
1.719999999999999973e+00	2.247100000000000085e-04
1.729999999999999982e+00	2.253900000000000087e-04
1.739999999999999991e+00	2.246100000000000060e-04
1.750000000000000000e+00	2.254900000000000112e-04
1.760000000000000009e+00	2.256799999999999941e-04
1.770000000000000018e+00	2.246200000000000009e-04
1.780000000000000027e+00	2.259399999999999950e-04
1.790000000000000036e+00	2.251499999999999975e-04
1.800000000000000044e+00	2.255199999999999956e-04
1.810000000000000053e+00	2.255000000000000060e-04
1.820000000000000062e+00	2.246500000000000124e-04
1.830000000000000071e+00	2.246899999999999917e-04
1.840000000000000080e+00	2.246399999999999905e-04
1.850000000000000089e+00	2.247700000000000045e-04
1.860000000000000098e+00	2.250900000000000015e-04
1.870000000000000107e+00	2.236200000000000037e-04
1.879999999999999893e+00	2.241500000000000003e-04
1.889999999999999902e+00	2.230099999999999943e-04
1.899999999999999911e+00	2.236700000000000049e-04
1.909999999999999920e+00	2.234600000000000052e-04
1.919999999999999929e+00	2.230400000000000058e-04
1.929999999999999938e+00	2.240900000000000042e-04
1.939999999999999947e+00	2.228800000000000074e-04
1.949999999999999956e+00	2.228900000000000022e-04
1.959999999999999964e+00	2.225299999999999989e-04
1.969999999999999973e+00	2.225899999999999949e-04
1.979999999999999982e+00	2.226300000000000013e-04
1.989999999999999991e+00	2.224999999999999873e-04
2.000000000000000000e+00	2.225800000000000001e-04
2.009999999999999787e+00	2.223299999999999940e-04
2.020000000000000018e+00	2.216499999999999937e-04
2.029999999999999805e+00	2.223399999999999888e-04
2.040000000000000036e+00	2.224600000000000080e-04
2.049999999999999822e+00	2.212199999999999995e-04
2.060000000000000053e+00	2.213399999999999916e-04
2.069999999999999840e+00	2.212199999999999995e-04
2.080000000000000071e+00	2.220000000000000022e-04
2.089999999999999858e+00	2.219699999999999907e-04
2.100000000000000089e+00	2.205800000000000057e-04
2.109999999999999876e+00	2.204300000000000020e-04
2.120000000000000107e+00	2.205399999999999993e-04
2.129999999999999893e+00	2.206599999999999913e-04
2.140000000000000124e+00	2.201500000000000115e-04
2.149999999999999911e+00	2.197699999999999914e-04
2.160000000000000142e+00	2.200199999999999975e-04
2.169999999999999929e+00	2.195800000000000085e-04
2.180000000000000160e+00	2.197300000000000121e-04
2.189999999999999947e+00	2.190799999999999963e-04
2.200000000000000178e+00	2.188699999999999966e-04
2.209999999999999964e+00	2.189500000000000094e-04
2.220000000000000195e+00	2.189899999999999887e-04
2.229999999999999982e+00	2.189299999999999927e-04
2.240000000000000213e+00	2.181600000000000119e-04
2.250000000000000000e+00	2.178699999999999994e-04
2.259999999999999787e+00	2.171800000000000043e-04
2.270000000000000018e+00	2.177799999999999918e-04
2.279999999999999805e+00	2.172700000000000119e-04
2.290000000000000036e+00	2.170300000000000007e-04
2.299999999999999822e+00	2.171200000000000083e-04
2.310000000000000053e+00	2.164199999999999913e-04
2.319999999999999840e+00	2.158200000000000038e-04
2.330000000000000071e+00	2.169399999999999931e-04
2.339999999999999858e+00	2.164500000000000029e-04
2.350000000000000089e+00	2.159300000000000011e-04
2.359999999999999876e+00	2.155000000000000069e-04
2.370000000000000107e+00	2.152900000000000072e-04
2.379999999999999893e+00	2.154400000000000108e-04
2.390000000000000124e+00	2.149899999999999999e-04
2.399999999999999911e+00	2.147700000000000054e-04
2.410000000000000142e+00	2.151199999999999868e-04
2.419999999999999929e+00	2.139200000000000118e-04
2.430000000000000160e+00	2.144899999999999877e-04
2.439999999999999947e+00	2.142400000000000088e-04
2.450000000000000178e+00	2.140699999999999884e-04
2.459999999999999964e+00	2.133899999999999881e-04
2.470000000000000195e+00	2.125899999999999958e-04
2.479999999999999982e+00	2.124999999999999882e-04
2.490000000000000213e+00	2.138099999999999875e-04
2.500000000000000000e+00	2.122199999999999976e-04
2.509999999999999787e+00	2.118400000000000046e-04
2.520000000000000018e+00	2.119199999999999903e-04
2.529999999999999805e+00	2.121600000000000016e-04
2.540000000000000036e+00	2.112899999999999913e-04
2.549999999999999822e+00	2.111199999999999980e-04
2.560000000000000053e+00	2.106800000000000090e-04
2.569999999999999840e+00	2.107599999999999947e-04
2.580000000000000071e+00	2.102499999999999877e-04
2.589999999999999858e+00	2.098199999999999935e-04
2.600000000000000089e+00	2.099500000000000075e-04
2.609999999999999876e+00	2.097699999999999923e-04
2.620000000000000107e+00	2.094300000000000057e-04
2.629999999999999893e+00	2.083499999999999957e-04
2.640000000000000124e+00	2.093200000000000084e-04
2.649999999999999911e+00	2.084999999999999994e-04
2.660000000000000142e+00	2.087500000000000054e-04
2.669999999999999929e+00	2.072800000000000076e-04
2.680000000000000160e+00	2.076500000000000058e-04
2.689999999999999947e+00	2.073300000000000089e-04
2.700000000000000178e+00	2.074099999999999945e-04
2.709999999999999964e+00	2.067500000000000110e-04
2.720000000000000195e+00	2.068200000000000019e-04
2.729999999999999982e+00	2.063099999999999949e-04
2.740000000000000213e+00	2.063800000000000129e-04
2.750000000000000000e+00	2.057799999999999983e-04
2.759999999999999787e+00	2.056600000000000062e-04
2.770000000000000018e+00	2.050599999999999916e-04
2.779999999999999805e+00	2.048399999999999971e-04
2.790000000000000036e+00	2.039999999999999984e-04
2.799999999999999822e+00	2.045799999999999962e-04
2.810000000000000053e+00	2.036999999999999911e-04
2.819999999999999840e+00	2.035200000000000030e-04
2.830000000000000071e+00	2.033899999999999890e-04
2.839999999999999858e+00	2.034299999999999954e-04
2.850000000000000089e+00	2.023299999999999957e-04
2.859999999999999876e+00	2.018199999999999888e-04
2.870000000000000107e+00	2.013399999999999934e-04
2.879999999999999893e+00	2.010100000000000016e-04
2.890000000000000124e+00	2.008799999999999876e-04
2.899999999999999911e+00	2.005400000000000010e-04
2.910000000000000142e+00	2.006099999999999919e-04
2.919999999999999929e+00	2.004800000000000050e-04
2.930000000000000160e+00	1.988799999999999932e-04
2.939999999999999947e+00	1.998199999999999944e-04
2.950000000000000178e+00	1.993499999999999938e-04
2.959999999999999964e+00	1.988500000000000087e-04
2.970000000000000195e+00	1.979399999999999920e-04
2.979999999999999982e+00	1.973900000000000058e-04
2.990000000000000213e+00	1.977799999999999936e-04
3.000000000000000000e+00	1.971499999999999945e-04
3.009999999999999787e+00	1.972499999999999970e-04
3.020000000000000018e+00	1.963000000000000010e-04
3.029999999999999805e+00	1.966399999999999875e-04
3.040000000000000036e+00	1.962800000000000113e-04
3.049999999999999822e+00	1.959599999999999873e-04
3.060000000000000053e+00	1.954100000000000010e-04
3.069999999999999840e+00	1.944699999999999999e-04
3.080000000000000071e+00	1.948399999999999980e-04
3.089999999999999858e+00	1.942000000000000041e-04
3.100000000000000089e+00	1.934000000000000118e-04
3.109999999999999876e+00	1.933199999999999990e-04
3.120000000000000107e+00	1.918500000000000012e-04
3.129999999999999893e+00	1.926900000000000000e-04
3.140000000000000124e+00	1.921799999999999930e-04
3.149999999999999911e+00	1.920099999999999997e-04
3.160000000000000142e+00	1.901299999999999974e-04
3.169999999999999929e+00	1.906199999999999876e-04
3.180000000000000160e+00	1.901700000000000038e-04
3.189999999999999947e+00	1.894499999999999971e-04
3.200000000000000178e+00	1.894599999999999919e-04
3.209999999999999964e+00	1.896000000000000007e-04
3.220000000000000195e+00	1.881300000000000030e-04
3.229999999999999982e+00	1.884900000000000063e-04
3.240000000000000213e+00	1.886000000000000035e-04
3.250000000000000000e+00	1.878799999999999969e-04
3.259999999999999787e+00	1.882599999999999899e-04
3.270000000000000018e+00	1.870099999999999866e-04
3.279999999999999805e+00	1.865799999999999924e-04
3.290000000000000036e+00	1.850699999999999882e-04
3.299999999999999822e+00	1.851099999999999946e-04
3.310000000000000053e+00	1.842600000000000010e-04
3.319999999999999840e+00	1.848700000000000104e-04
3.330000000000000071e+00	1.838499999999999965e-04
3.339999999999999858e+00	1.837900000000000005e-04
3.350000000000000089e+00	1.834100000000000075e-04
3.359999999999999876e+00	1.825399999999999972e-04
3.370000000000000107e+00	1.817800000000000112e-04
3.379999999999999893e+00	1.816699999999999869e-04
3.390000000000000124e+00	1.811299999999999954e-04
3.399999999999999911e+00	1.814899999999999988e-04
3.410000000000000142e+00	1.812899999999999939e-04
3.419999999999999929e+00	1.808400000000000101e-04
3.430000000000000160e+00	1.799100000000000037e-04
3.439999999999999947e+00	1.794200000000000135e-04
3.450000000000000178e+00	1.796699999999999925e-04
3.459999999999999964e+00	1.782300000000000063e-04
3.470000000000000195e+00	1.787000000000000068e-04
3.479999999999999982e+00	1.774900000000000100e-04
3.490000000000000213e+00	1.781200000000000090e-04
3.500000000000000000e+00	1.770399999999999990e-04
3.509999999999999787e+00	1.769100000000000121e-04
3.520000000000000018e+00	1.766700000000000009e-04
3.529999999999999805e+00	1.754399999999999872e-04
3.540000000000000036e+00	1.751300000000000122e-04
3.549999999999999822e+00	1.750699999999999891e-04
3.560000000000000053e+00	1.742299999999999903e-04
3.569999999999999840e+00	1.744600000000000068e-04
3.580000000000000071e+00	1.732199999999999983e-04
3.589999999999999858e+00	1.729400000000000078e-04
3.600000000000000089e+00	1.722799999999999972e-04
3.609999999999999876e+00	1.727699999999999874e-04
3.620000000000000107e+00	1.726300000000000057e-04
3.629999999999999893e+00	1.714399999999999984e-04
3.640000000000000124e+00	1.707599999999999982e-04
3.649999999999999911e+00	1.708699999999999954e-04
3.660000000000000142e+00	1.705400000000000037e-04
3.669999999999999929e+00	1.699100000000000046e-04
3.680000000000000160e+00	1.700799999999999979e-04
3.689999999999999947e+00	1.695300000000000116e-04
3.700000000000000178e+00	1.687699999999999986e-04
3.709999999999999964e+00	1.680399999999999971e-04
3.720000000000000195e+00	1.677100000000000053e-04
3.729999999999999982e+00	1.673199999999999904e-04
3.740000000000000213e+00	1.676500000000000093e-04
3.750000000000000000e+00	1.667299999999999978e-04
3.759999999999999787e+00	1.665699999999999993e-04
3.770000000000000018e+00	1.658800000000000042e-04
3.779999999999999805e+00	1.651900000000000091e-04
3.790000000000000036e+00	1.649300000000000082e-04
3.799999999999999822e+00	1.642699999999999976e-04
3.810000000000000053e+00	1.643000000000000092e-04
3.819999999999999840e+00	1.637999999999999970e-04
3.830000000000000071e+00	1.634100000000000092e-04
3.839999999999999858e+00	1.633899999999999925e-04
3.850000000000000089e+00	1.622399999999999916e-04
3.859999999999999876e+00	1.615400000000000017e-04
3.870000000000000107e+00	1.609600000000000039e-04
3.879999999999999893e+00	1.616900000000000054e-04
3.890000000000000124e+00	1.605499999999999994e-04
3.899999999999999911e+00	1.603900000000000009e-04
3.910000000000000142e+00	1.596900000000000110e-04
3.919999999999999929e+00	1.592300000000000052e-04
3.930000000000000160e+00	1.589899999999999940e-04
3.939999999999999947e+00	1.587299999999999931e-04
3.950000000000000178e+00	1.582200000000000132e-04
3.959999999999999964e+00	1.583699999999999897e-04
3.970000000000000195e+00	1.574799999999999898e-04
3.979999999999999982e+00	1.564199999999999965e-04
3.990000000000000213e+00	1.557999999999999923e-04
4.000000000000000000e+00	1.556999999999999899e-04
4.009999999999999787e+00	1.548400000000000015e-04
4.019999999999999574e+00	1.546800000000000030e-04
4.030000000000000249e+00	1.549099999999999924e-04
4.040000000000000036e+00	1.545999999999999903e-04
4.049999999999999822e+00	1.546800000000000030e-04
4.059999999999999609e+00	1.533000000000000129e-04
4.070000000000000284e+00	1.529199999999999928e-04
4.080000000000000071e+00	1.532600000000000065e-04
4.089999999999999858e+00	1.521200000000000004e-04
4.099999999999999645e+00	1.517099999999999959e-04
4.110000000000000320e+00	1.512100000000000108e-04
4.120000000000000107e+00	1.512300000000000005e-04
4.129999999999999893e+00	1.506900000000000091e-04
4.139999999999999680e+00	1.504699999999999874e-04
4.150000000000000355e+00	1.488700000000000028e-04
4.160000000000000142e+00	1.477700000000000031e-04
4.169999999999999929e+00	1.489299999999999988e-04
4.179999999999999716e+00	1.482400000000000037e-04
4.190000000000000391e+00	1.480999999999999949e-04
4.200000000000000178e+00	1.475000000000000074e-04
4.209999999999999964e+00	1.470700000000000132e-04
4.219999999999999751e+00	1.472300000000000117e-04
4.230000000000000426e+00	1.463900000000000130e-04
4.240000000000000213e+00	1.463600000000000014e-04
4.250000000000000000e+00	1.459599999999999917e-04
4.259999999999999787e+00	1.461199999999999901e-04
4.269999999999999574e+00	1.442899999999999890e-04
4.280000000000000249e+00	1.440000000000000036e-04
4.290000000000000036e+00	1.438199999999999884e-04
4.299999999999999822e+00	1.429699999999999949e-04
4.309999999999999609e+00	1.430699999999999973e-04
4.320000000000000284e+00	1.423899999999999970e-04
4.330000000000000071e+00	1.421100000000000065e-04
4.339999999999999858e+00	1.407900000000000124e-04
4.349999999999999645e+00	1.416599999999999956e-04
4.360000000000000320e+00	1.406599999999999984e-04
4.370000000000000107e+00	1.413099999999999871e-04
4.379999999999999893e+00	1.408500000000000084e-04
4.389999999999999680e+00	1.389700000000000061e-04
4.400000000000000355e+00	1.385900000000000131e-04
4.410000000000000142e+00	1.383400000000000070e-04
4.419999999999999929e+00	1.383599999999999967e-04
4.429999999999999716e+00	1.377999999999999885e-04
4.440000000000000391e+00	1.371800000000000113e-04
4.450000000000000178e+00	1.368999999999999937e-04
4.459999999999999964e+00	1.367999999999999913e-04
4.469999999999999751e+00	1.360800000000000117e-04
4.480000000000000426e+00	1.354399999999999907e-04
4.490000000000000213e+00	1.361500000000000026e-04
4.500000000000000000e+00	1.347700000000000124e-04
4.509999999999999787e+00	1.344200000000000039e-04
4.519999999999999574e+00	1.336700000000000128e-04
4.530000000000000249e+00	1.332500000000000134e-04
4.540000000000000036e+00	1.330299999999999918e-04
4.549999999999999822e+00	1.329000000000000049e-04
4.559999999999999609e+00	1.332100000000000070e-04
4.570000000000000284e+00	1.322399999999999943e-04
4.580000000000000071e+00	1.309899999999999910e-04
4.589999999999999858e+00	1.311100000000000102e-04
4.599999999999999645e+00	1.299100000000000081e-04
4.610000000000000320e+00	1.295400000000000100e-04
4.620000000000000107e+00	1.307000000000000056e-04
4.629999999999999893e+00	1.294699999999999920e-04
4.639999999999999680e+00	1.294099999999999960e-04
4.650000000000000355e+00	1.286399999999999881e-04
4.660000000000000142e+00	1.279499999999999930e-04
4.669999999999999929e+00	1.280900000000000018e-04
4.679999999999999716e+00	1.272500000000000031e-04
4.690000000000000391e+00	1.270099999999999918e-04
4.700000000000000178e+00	1.264199999999999992e-04
4.709999999999999964e+00	1.263699999999999980e-04
4.719999999999999751e+00	1.259699999999999882e-04
4.730000000000000426e+00	1.256899999999999977e-04
4.740000000000000213e+00	1.247499999999999965e-04
4.750000000000000000e+00	1.246999999999999953e-04
4.759999999999999787e+00	1.236800000000000085e-04
4.769999999999999574e+00	1.235099999999999881e-04
4.780000000000000249e+00	1.235900000000000009e-04
4.790000000000000036e+00	1.222899999999999964e-04
4.799999999999999822e+00	1.219400000000000014e-04
4.809999999999999609e+00	1.214700000000000008e-04
4.820000000000000284e+00	1.213999999999999964e-04
4.830000000000000071e+00	1.210799999999999995e-04
4.839999999999999858e+00	1.204500000000000004e-04
4.849999999999999645e+00	1.205099999999999965e-04
4.860000000000000320e+00	1.204700000000000036e-04
4.870000000000000107e+00	1.192600000000000067e-04
4.879999999999999893e+00	1.183899999999999964e-04
4.889999999999999680e+00	1.177500000000000026e-04
4.900000000000000355e+00	1.180400000000000015e-04
4.910000000000000142e+00	1.182700000000000044e-04
4.919999999999999929e+00	1.172899999999999968e-04
4.929999999999999716e+00	1.173000000000000052e-04
4.940000000000000391e+00	1.161599999999999991e-04
4.950000000000000178e+00	1.161599999999999991e-04
4.959999999999999964e+00	1.149500000000000023e-04
4.969999999999999751e+00	1.146900000000000014e-04
4.980000000000000426e+00	1.150000000000000035e-04
4.990000000000000213e+00	1.145899999999999989e-04
5.000000000000000000e+00	1.140000000000000063e-04
5.009999999999999787e+00	1.131200000000000011e-04
5.019999999999999574e+00	1.134000000000000052e-04
5.030000000000000249e+00	1.126200000000000025e-04
5.040000000000000036e+00	1.117199999999999942e-04
5.049999999999999822e+00	1.111000000000000035e-04
5.059999999999999609e+00	1.117500000000000058e-04
5.070000000000000284e+00	1.106099999999999998e-04
5.080000000000000071e+00	1.108100000000000046e-04
5.089999999999999858e+00	1.100199999999999936e-04
5.099999999999999645e+00	1.098299999999999971e-04
5.110000000000000320e+00	1.103499999999999989e-04
5.120000000000000107e+00	1.085400000000000010e-04
5.129999999999999893e+00	1.080999999999999984e-04
5.139999999999999680e+00	1.078800000000000039e-04
5.150000000000000355e+00	1.073000000000000061e-04
5.160000000000000142e+00	1.071500000000000024e-04
5.169999999999999929e+00	1.069900000000000039e-04
5.179999999999999716e+00	1.059599999999999952e-04
5.190000000000000391e+00	1.062999999999999953e-04
5.200000000000000178e+00	1.054700000000000049e-04
5.209999999999999964e+00	1.056000000000000054e-04
5.219999999999999751e+00	1.048299999999999975e-04
5.230000000000000426e+00	1.037299999999999979e-04
5.240000000000000213e+00	1.032599999999999973e-04
5.250000000000000000e+00	1.041900000000000036e-04
5.259999999999999787e+00	1.027099999999999975e-04
5.269999999999999574e+00	1.020200000000000024e-04
5.280000000000000249e+00	1.014100000000000065e-04
5.290000000000000036e+00	1.017999999999999943e-04
5.299999999999999822e+00	1.016699999999999939e-04
5.309999999999999609e+00	1.010500000000000032e-04
5.320000000000000284e+00	1.003799999999999978e-04
5.330000000000000071e+00	1.002199999999999993e-04
5.339999999999999858e+00	9.979000000000000511e-05
5.349999999999999645e+00	9.963000000000000664e-05
5.360000000000000320e+00	9.846999999999999742e-05
5.370000000000000107e+00	9.775000000000000431e-05
5.379999999999999893e+00	9.786000000000000156e-05
5.389999999999999680e+00	9.828000000000000093e-05
5.400000000000000355e+00	9.715000000000000328e-05
5.410000000000000142e+00	9.670000000000000589e-05
5.419999999999999929e+00	9.534000000000000536e-05
5.429999999999999716e+00	9.524999999999999775e-05
5.440000000000000391e+00	9.469000000000000312e-05
5.450000000000000178e+00	9.501000000000000005e-05
5.459999999999999964e+00	9.479000000000000555e-05
5.469999999999999751e+00	9.409000000000000208e-05
5.480000000000000426e+00	9.305999999999999331e-05
5.490000000000000213e+00	9.346000000000000303e-05
5.500000000000000000e+00	9.333000000000000258e-05
5.509999999999999787e+00	9.273999999999999638e-05
5.519999999999999574e+00	9.239000000000000142e-05
5.530000000000000249e+00	9.173000000000000435e-05
5.540000000000000036e+00	9.131999999999999981e-05
5.549999999999999822e+00	9.076000000000000517e-05
5.559999999999999609e+00	8.987000000000000522e-05
5.570000000000000284e+00	8.945000000000000585e-05
5.580000000000000071e+00	8.995000000000000445e-05
5.589999999999999858e+00	8.899000000000000009e-05
5.599999999999999645e+00	8.888000000000000284e-05
5.610000000000000320e+00	8.778999999999999803e-05
5.620000000000000107e+00	8.781000000000000123e-05
5.629999999999999893e+00	8.768999999999999560e-05
5.639999999999999680e+00	8.734999999999999546e-05
5.650000000000000355e+00	8.584000000000000484e-05
5.660000000000000142e+00	8.532000000000000304e-05
5.669999999999999929e+00	8.482999999999999926e-05
5.679999999999999716e+00	8.498000000000000291e-05
5.690000000000000391e+00	8.488000000000000048e-05
5.700000000000000178e+00	8.440999999999999990e-05
5.709999999999999964e+00	8.402999999999999337e-05
5.719999999999999751e+00	8.383999999999999688e-05
5.730000000000000426e+00	8.317999999999999981e-05
5.740000000000000213e+00	8.255999999999999559e-05
5.750000000000000000e+00	8.152000000000000554e-05
5.759999999999999787e+00	8.106999999999999461e-05
5.769999999999999574e+00	8.152000000000000554e-05
5.780000000000000249e+00	8.105000000000000496e-05
5.790000000000000036e+00	8.089000000000000649e-05
5.799999999999999822e+00	7.996000000000000015e-05
5.809999999999999609e+00	8.011000000000000380e-05
5.820000000000000284e+00	7.914000000000000461e-05
